year,regions,lat,long,elevation,Tmin,Tmax,Tavg
1967,Hill,27.63333333,86.13333333,1755.0,10.705451962047585,22.205884164018265,16.455668063032924
1967,Hill,27.6451338,85.620881,857.0,16.542451962047586,28.042884164018265,22.292668063032924
1967,Middle Mountain,27.50511778,86.586215,2383.0,6.623451962047585,18.123884164018264,12.373668063032925
1967,Middle Mountain,27.94456111,85.59513611,2574.0,5.381951962047585,16.882384164018266,11.132168063032925
1967,Siwalik,26.730538,86.934812,101.0,21.456451962047584,32.95688416401826,27.20666806303292
1967,Tarai,26.82044,87.15917,105.0,21.430451962047584,32.930884164018266,27.180668063032922
1968,High Mountain,27.68333,87.78333,3119.0,3.156692380208034,12.68343393132969,7.920063155768862
1968,High Mountain,27.81667,86.71667,3450.0,1.3771310255392581,11.677300320218578,6.527215672878919
1968,High Mountain,27.81667,86.71667,3700.0,-0.9219120160243498,9.968484967213115,4.523286475594383
1968,High Mountain,27.83333,86.76667,3857.0,-1.94241201602435,8.947984967213115,3.5027864755943825
1968,High Mountain,27.961111,86.808889,5200.0,-9.799516245038827,6.400290240437157,-1.6996130023008342
1968,Hill,26.98321944,87.34595556,1192.0,15.380087983975649,26.270484967213118,20.825286475594382
1968,Hill,27.046316,87.292473,1720.0,11.948087983975649,22.838484967213112,17.393286475594383
1968,Hill,27.12304,87.53619,1525.0,13.215587983975649,24.105984967213114,18.66078647559438
1968,Hill,27.14367389,87.765595,1157.0,15.60758798397565,26.497984967213114,21.05278647559438
1968,Hill,27.21252194,86.79188583,1612.0,12.650087983975649,23.540484967213114,18.09528647559438
1968,Hill,27.29209694,87.31696583,1277.0,14.827587983975649,25.717984967213116,20.272786475594383
1968,Hill,27.30812083,86.504225,1731.0,11.670079486252517,21.021119555737705,16.345599520995112
1968,Hill,27.35861111,87.67,1744.0,11.239432774326527,20.311464164116575,15.77544846922155
1968,Hill,27.39106194,87.20438389,1064.0,16.21208798397565,27.102484967213112,21.657286475594383
1968,Hill,27.39470278,86.06123333,497.0,19.897587983975647,30.787984967213113,25.342786475594384
1968,Hill,27.61611667,85.56550278,1543.0,13.09858798397565,23.988984967213117,18.54378647559438
1968,Hill,27.63044722,86.23211389,1877.0,9.838208482566388,20.73080159143898,15.284505037002685
1968,Hill,27.63333333,86.13333333,1755.0,11.72058798397565,22.610984967213117,17.16578647559438
1968,Hill,27.6451338,85.620881,857.0,17.55758798397565,28.447984967213113,23.00278647559438
1968,Middle Mountain,27.50511778,86.586215,2383.0,7.638587983975649,18.528984967213113,13.083786475594382
1968,Middle Mountain,27.94456111,85.59513611,2574.0,6.397087983975649,17.287484967213114,11.842286475594381
1968,Siwalik,26.730538,86.934812,101.0,22.47158798397565,33.36198496721312,27.916786475594378
1968,Tarai,26.82044,87.15917,105.0,22.44558798397565,33.335984967213115,27.89078647559438
1969,High Mountain,27.68333,87.78333,3119.0,3.6397260273972605,11.72,7.679863013698631
1969,High Mountain,27.81667,86.71667,3450.0,1.8203508262436914,11.3966728630137,6.608511844628695
1969,High Mountain,27.81667,86.71667,3700.0,-0.717007970673258,9.963251847201565,4.623121938264154
1969,High Mountain,27.83333,86.76667,3857.0,-0.8218688094208122,10.516484499908676,4.847307845243932
1969,High Mountain,27.961111,86.808889,5200.0,-9.503268954001442,6.4460212767123295,-1.5286238386445565
1969,Hill,26.98321944,87.34595556,1192.0,15.58499202932674,26.265251847201565,20.92512193826415
1969,Hill,27.046316,87.292473,1720.0,12.15299202932674,22.833251847201563,17.493121938264153
1969,Hill,27.12304,87.53619,1525.0,13.420492029326741,24.100751847201565,18.760621938264155
1969,Hill,27.14367389,87.765595,1157.0,15.81249202932674,26.492751847201568,21.152621938264154
1969,Hill,27.21252194,86.79188583,1612.0,12.854992029326741,23.535251847201565,18.195121938264155
1969,Hill,27.29209694,87.31696583,1277.0,15.03249202932674,25.712751847201563,20.372621938264153
