year,regions,lat,long,elevation,Tmin,Tmax,Tavg
1967,Hill,27.30812083,86.504225,1731.0,1.1,29.1,16.265985133013697
1967,Hill,27.35861111,87.67,1744.0,1.7,28.612617333333333,15.654356574520547
1967,Hill,27.39106194,87.20438389,1064.0,5.62089945614035,33.5171004,20.947168063032926
1967,Hill,27.39470278,86.06123333,497.0,9.30639945614035,37.2026004,24.632668063032927
1967,Hill,27.61611667,85.56550278,1543.0,2.5073994561403503,30.4036004,17.833668063032924
1967,Hill,27.63044722,86.23211389,1877.0,-5.0,27.9387255,14.482377878471521
1967,Hill,27.63333333,86.13333333,1755.0,1.1293994561403504,29.0256004,16.455668063032924
1967,Hill,27.6451338,85.620881,857.0,6.96639945614035,34.8626004,22.292668063032924
1967,Middle Mountain,27.50511778,86.586215,2383.0,-2.9526005438596505,24.9436004,12.373668063032925
1967,Middle Mountain,27.94456111,85.59513611,2574.0,-4.194100543859649,23.7021004,11.132168063032925
1967,Siwalik,26.730538,86.934812,101.0,11.880399456140347,39.77660039999999,27.20666806303292
1967,Tarai,26.82044,87.15917,105.0,11.854399456140348,39.7506004,27.180668063032922
1968,High Mountain,27.68333,87.78333,3119.0,-9.1,20.249184,7.920063155768862
1968,High Mountain,27.81667,86.71667,3450.0,-11.1,20.6,6.527215672878919
1968,High Mountain,27.81667,86.71667,3700.0,-10.835316333333331,16.472684,4.523286475594383
1968,High Mountain,27.83333,86.76667,3857.0,-11.855816333333332,15.452183999999995,3.5027864755943825
1968,High Mountain,27.961111,86.808889,5200.0,-19.101471684210527,11.544302000000004,-1.6996130023008342
1968,Hill,26.98321944,87.34595556,1192.0,5.466683666666666,32.774684,20.825286475594382
1968,Hill,27.046316,87.292473,1720.0,2.034683666666666,29.342683999999995,17.393286475594383
1968,Hill,27.12304,87.53619,1525.0,3.302183666666666,30.610184,18.66078647559438
1968,Hill,27.14367389,87.765595,1157.0,5.6941836666666665,33.002184,21.05278647559438
1968,Hill,27.21252194,86.79188583,1612.0,2.7366836666666665,30.044684,18.09528647559438
1968,Hill,27.29209694,87.31696583,1277.0,4.914183666666666,32.222184,20.272786475594383
1968,Hill,27.30812083,86.504225,1731.0,1.3,29.271183999999995,16.345599520995112
1968,Hill,27.35861111,87.67,1744.0,0.7,28.540950666666664,15.77544846922155
1968,Hill,27.39106194,87.20438389,1064.0,6.298683666666666,33.606684,21.657286475594383
1968,Hill,27.39470278,86.06123333,497.0,9.984183666666665,37.292184,25.342786475594384
1968,Hill,27.61611667,85.56550278,1543.0,3.185183666666666,30.493184,18.54378647559438
1968,Hill,27.63044722,86.23211389,1877.0,-4.4,28.322184,15.284505037002685
1968,Hill,27.63333333,86.13333333,1755.0,1.8071836666666663,29.115184,17.16578647559438
1968,Hill,27.6451338,85.620881,857.0,7.644183666666667,34.952183999999995,23.00278647559438
1968,Middle Mountain,27.50511778,86.586215,2383.0,-2.2748163333333338,25.033183999999995,13.083786475594382
1968,Middle Mountain,27.94456111,85.59513611,2574.0,-3.5163163333333327,23.791684,11.842286475594381
1968,Siwalik,26.730538,86.934812,101.0,12.558183666666665,39.866184,27.916786475594378
1968,Tarai,26.82044,87.15917,105.0,12.532183666666668,39.840184,27.89078647559438
1969,High Mountain,27.68333,87.78333,3119.0,-8.2,19.1,7.679863013698631
1969,High Mountain,27.81667,86.71667,3450.0,-13.2,18.9,6.608511844628695
1969,High Mountain,27.81667,86.71667,3700.0,-10.25993204511278,15.821364571428573,4.623121938264154
1969,High Mountain,27.83333,86.76667,3857.0,-12.2,18.0,4.847307845243932
1969,High Mountain,27.961111,86.808889,5200.0,-15.892103263157896,12.356851999999998,-1.5286238386445565
1969,Hill,26.98321944,87.34595556,1192.0,6.042067954887218,32.123364571428574,20.92512193826415
1969,Hill,27.046316,87.292473,1720.0,2.6100679548872177,28.69136457142857,17.493121938264153
1969,Hill,27.12304,87.53619,1525.0,3.877567954887218,29.95886457142857,18.760621938264155
1969,Hill,27.14367389,87.765595,1157.0,6.269567954887218,32.35086457142857,21.152621938264154
1969,Hill,27.21252194,86.79188583,1612.0,3.312067954887218,29.39336457142857,18.195121938264155
1969,Hill,27.29209694,87.31696583,1277.0,5.4895679548872165,31.57086457142857,20.372621938264153
1969,Hill,27.30812083,86.504225,1731.0,1.4,27.8,16.799500671780823
1969,Hill,27.35861111,87.67,1744.0,1.8,27.8,16.331274784018266
1969,Hill,27.39106194,87.20438389,1064.0,6.8740679548872174,32.955364571428575,21.757121938264152
1969,Hill,27.39470278,86.06123333,497.0,10.559567954887216,36.640864571428565,25.442621938264153
1969,Hill,27.61611667,85.56550278,1543.0,3.7605679548872177,29.84186457142857,18.64362193826415
1969,Hill,27.63044722,86.23211389,1877.0,-3.0,27.0,13.617019247123288
1969,Hill,27.63333333,86.13333333,1755.0,2.382567954887218,28.46386457142857,17.265621938264154
1969,Hill,27.6451338,85.620881,857.0,8.219567954887218,34.30086457142857,23.10262193826415
1969,Middle Mountain,27.50511778,86.586215,2383.0,-1.6994320451127822,24.38186457142857,13.183621938264153
1969,Middle Mountain,27.94456111,85.59513611,2574.0,-2.9409320451127816,23.14036457142857,11.942121938264153
1969,Siwalik,26.730538,86.934812,101.0,13.133567954887216,39.21486457142857,28.01662193826415
1969,Tarai,26.82044,87.15917,105.0,13.107567954887216,39.18886457142857,27.990621938264155
1970,High Mountain,27.68333,87.78333,3119.0,-10.8,21.0,7.828767123287672
1970,High Mountain,27.81667,86.71667,3450.0,-13.9,18.9,4.88901661083874
1970,High Mountain,27.81667,86.71667,3700.0,-10.289385428571428,16.44997885714286,4.3862861917945555
1970,High Mountain,27.83333,86.76667,3857.0,-11.4,17.2,4.723419007305936
1970,High Mountain,27.961111,86.808889,5200.0,-15.42620852631579,11.774851999999996,-1.7099505115597213
1970,Hill,26.98321944,87.34595556,1192.0,6.012614571428571,32.75197885714285,20.688286191794553
1970,Hill,27.046316,87.292473,1720.0,2.5806145714285718,29.319978857142853,17.256286191794555
1970,Hill,27.12304,87.53619,1525.0,3.8481145714285714,30.587478857142862,18.523786191794553
1970,Hill,27.14367389,87.765595,1157.0,6.240114571428571,32.97947885714286,20.915786191794552
1970,Hill,27.21252194,86.79188583,1612.0,3.2826145714285717,30.02197885714286,17.958286191794556
1970,Hill,27.29209694,87.31696583,1277.0,5.460114571428571,32.19947885714286,20.135786191794555
1970,Hill,27.30812083,86.504225,1731.0,2.0,29.5,16.649849669406393
1970,Hill,27.35861111,87.67,1744.0,1.5,28.3,16.34833102982456
1970,Hill,27.39106194,87.20438389,1064.0,6.844614571428571,33.58397885714286,21.520286191794558
1970,Hill,27.39470278,86.06123333,497.0,10.53011457142857,37.26947885714286,25.20578619179455
1970,Hill,27.61611667,85.56550278,1543.0,3.731114571428571,30.470478857142854,18.406786191794556
1970,Hill,27.63044722,86.23211389,1877.0,-3.8,27.761475333333333,13.967570413458303
1970,Hill,27.63333333,86.13333333,1755.0,2.3531145714285717,29.092478857142854,17.028786191794556
1970,Hill,27.6451338,85.620881,857.0,8.190114571428571,34.929478857142854,22.865786191794555
1970,Middle Mountain,27.50511778,86.586215,2383.0,-1.7288854285714288,25.010478857142857,12.946786191794555
1970,Middle Mountain,27.94456111,85.59513611,2574.0,-2.9703854285714284,23.76897885714286,11.705286191794555
1970,Siwalik,26.730538,86.934812,101.0,13.10411457142857,39.84347885714285,27.779786191794553
1970,Tarai,26.82044,87.15917,105.0,13.078114571428571,39.81747885714286,27.753786191794553
1971,High Mountain,27.68333,87.78333,3119.0,-6.630056684210527,19.28693366666667,7.986870425974526
1971,High Mountain,27.81667,86.71667,3450.0,-15.6,20.0,5.53566174408075
1971,High Mountain,27.81667,86.71667,3700.0,-10.406556684210528,15.510433666666666,4.210370425974526
1971,High Mountain,27.83333,86.76667,3857.0,-12.0,18.8,4.170885672328767
1971,High Mountain,27.961111,86.808889,5200.0,-17.430548,11.670702000000004,-1.6570029427541457
1971,Hill,26.98321944,87.34595556,1192.0,5.895443315789474,31.812433666666667,20.512370425974524
1971,Hill,27.046316,87.292473,1720.0,2.463443315789473,28.380433666666665,17.08037042597452
1971,Hill,27.12304,87.53619,1525.0,3.730943315789474,29.64793366666667,18.347870425974524
1971,Hill,27.14367389,87.765595,1157.0,6.122943315789473,32.03993366666666,20.739870425974527
1971,Hill,27.21252194,86.79188583,1612.0,3.165443315789474,29.082433666666663,17.782370425974523
1971,Hill,27.29209694,87.31696583,1277.0,5.342943315789474,31.259933666666665,19.959870425974525
1971,Hill,27.30812083,86.504225,1731.0,1.1,27.4,16.07
1971,Hill,27.35861111,87.67,1744.0,1.0,27.5,15.728904109589042
1971,Hill,27.39106194,87.20438389,1064.0,6.727443315789475,32.644433666666664,21.344370425974525
1971,Hill,27.39470278,86.06123333,497.0,10.412943315789471,36.32993366666667,25.029870425974522
1971,Hill,27.61611667,85.56550278,1543.0,3.613943315789473,29.53093366666667,18.230870425974526
1971,Hill,27.63044722,86.23211389,1877.0,-5.0,25.0,13.63027397260274
1971,Hill,27.63333333,86.13333333,1755.0,2.235943315789473,28.152933666666662,16.852870425974526
1971,Hill,27.6451338,85.620881,857.0,8.072943315789473,33.989933666666666,22.689870425974522
1971,Middle Mountain,27.50511778,86.586215,2383.0,-1.8460566842105264,24.070933666666672,12.770870425974524
1971,Middle Mountain,27.94456111,85.59513611,2574.0,-3.087556684210526,22.82943366666667,11.529370425974523
1971,Siwalik,26.730538,86.934812,101.0,12.986943315789471,38.90393366666667,27.603870425974524
1971,Tarai,26.82044,87.15917,105.0,12.960943315789471,38.87793366666667,27.577870425974524
1972,High Mountain,27.68333,87.78333,3119.0,-6.3938696,21.3012005,8.747176584778545
1972,High Mountain,27.81667,86.71667,3450.0,-9.2,19.1497005,6.42322929211485
1972,High Mountain,27.81667,86.71667,3700.0,-10.1703696,17.5247005,4.970676584778546
1972,High Mountain,27.83333,86.76667,3857.0,-17.1,20.0,4.097628417349727
1972,High Mountain,27.961111,86.808889,5200.0,-16.601313789473686,11.997302,-1.5622993064902697
1972,Hill,26.98321944,87.34595556,1192.0,6.131630399999999,33.8267005,21.272676584778544
1972,Hill,27.046316,87.292473,1720.0,2.6996303999999998,30.394700500000003,17.840676584778542
1972,Hill,27.12304,87.53619,1525.0,3.9671304,31.6622005,19.108176584778544
1972,Hill,27.14367389,87.765595,1157.0,6.3591304,34.0542005,21.500176584778544
1972,Hill,27.21252194,86.79188583,1612.0,3.4016303999999997,31.0967005,18.542676584778544
1972,Hill,27.29209694,87.31696583,1277.0,5.5791304,33.2742005,20.720176584778546
1972,Hill,27.30812083,86.504225,1731.0,1.1,28.5,16.527428349726776
1972,Hill,27.35861111,87.67,1744.0,2.0,28.746900666666665,16.11358014610296
1972,Hill,27.39106194,87.20438389,1064.0,6.9636304,34.6587005,22.104676584778545
1972,Hill,27.39470278,86.06123333,497.0,10.6491304,38.3442005,25.790176584778546
1972,Hill,27.61611667,85.56550278,1543.0,3.850130399999999,31.5452005,18.991176584778543
1972,Hill,27.63044722,86.23211389,1877.0,-4.0,29.3742005,16.440992609867223
1972,Hill,27.63333333,86.13333333,1755.0,2.4721304,30.1672005,17.613176584778547
1972,Hill,27.6451338,85.620881,857.0,8.309130399999999,36.0042005,23.450176584778543
1972,Middle Mountain,27.50511778,86.586215,2383.0,-1.6098696000000008,26.0852005,13.531176584778542
1972,Middle Mountain,27.94456111,85.59513611,2574.0,-2.851369600000001,24.8437005,12.289676584778546
1972,Siwalik,26.730538,86.934812,101.0,13.223130399999995,40.9182005,28.36417658477854
1972,Tarai,26.82044,87.15917,105.0,13.197130399999995,40.8922005,28.338176584778545
1973,High Mountain,27.68333,87.78333,3119.0,-6.03283502631579,20.0391404,8.791262748368181
1973,High Mountain,27.81667,86.71667,3450.0,-10.0,19.4,6.928028335760635
1973,High Mountain,27.81667,86.71667,3700.0,-10.2,16.2626404,4.565011313359769
1973,High Mountain,27.83333,86.76667,3857.0,-14.5,22.8,3.941346273821197
1973,High Mountain,27.961111,86.808889,5200.0,-17.668698,12.407602000000002,-1.7715140635904834
1973,Hill,26.98321944,87.34595556,1192.0,6.49266497368421,32.564640399999995,21.31676274836818
1973,Hill,27.046316,87.292473,1720.0,3.0606649736842098,29.132640400000003,17.884762748368182
1973,Hill,27.12304,87.53619,1525.0,4.32816497368421,30.4001404,19.15226274836818
1973,Hill,27.14367389,87.765595,1157.0,6.720164973684209,32.7921404,21.54426274836818
1973,Hill,27.21252194,86.79188583,1612.0,3.76266497368421,29.8346404,18.58676274836818
1973,Hill,27.29209694,87.31696583,1277.0,5.94016497368421,32.01214040000001,20.764262748368182
1973,Hill,27.30812083,86.504225,1731.0,2.4,28.0,16.86945290400144
1973,Hill,27.35861111,87.67,1744.0,2.9046649736842096,28.9766404,17.72876274836818
1973,Hill,27.39106194,87.20438389,1064.0,7.32466497368421,33.3966404,22.14876274836818
1973,Hill,27.39470278,86.06123333,497.0,11.010164973684208,37.0821404,25.834262748368182
1973,Hill,27.61611667,85.56550278,1543.0,4.211164973684211,30.2831404,19.03526274836818
1973,Hill,27.63044722,86.23211389,1877.0,-4.5,26.5,15.058751726856524
1973,Hill,27.63333333,86.13333333,1755.0,2.8331649736842106,28.905140400000004,17.65726274836818
1973,Hill,27.6451338,85.620881,857.0,8.670164973684209,34.7421404,23.49426274836818
1973,Middle Mountain,27.50511778,86.586215,2383.0,-1.24883502631579,24.8231404,13.575262748368178
1973,Middle Mountain,27.94456111,85.59513611,2574.0,-2.490335026315789,23.5816404,12.333762748368182
1973,Siwalik,26.730538,86.934812,101.0,13.58416497368421,39.65614039999999,28.40826274836818
1973,Tarai,26.82044,87.15917,105.0,13.55816497368421,39.6301404,28.38226274836818
1974,High Mountain,27.68333,87.78333,3119.0,-8.770126859649123,18.957421714285715,7.983312230623476
1974,High Mountain,27.81667,86.71667,3450.0,-13.0,18.8,6.207260273972603
1974,High Mountain,27.81667,86.71667,3700.0,-12.546626859649123,14.752267000000002,3.982075547106465
1974,High Mountain,27.83333,86.76667,3857.0,-17.9,18.2,3.2213445588199954
1974,High Mountain,27.961111,86.808889,5200.0,-18.181313789473684,12.059452,-1.8385136011055034
1974,Hill,26.98321944,87.34595556,1192.0,3.7553731403508768,31.482921714285716,20.508812230623477
1974,Hill,27.046316,87.292473,1720.0,0.3233731403508766,28.050921714285717,17.076812230623474
1974,Hill,27.12304,87.53619,1525.0,1.590873140350877,29.318421714285712,18.344312230623476
1974,Hill,27.14367389,87.765595,1157.0,3.982873140350877,31.71042171428571,20.736312230623476
1974,Hill,27.21252194,86.79188583,1612.0,1.025373140350877,28.752921714285712,17.778812230623476
1974,Hill,27.29209694,87.31696583,1277.0,3.202873140350877,30.93042171428571,19.956312230623475
1974,Hill,27.30812083,86.504225,1731.0,-0.5,27.7,16.44718987255708
1974,Hill,27.35861111,87.67,1744.0,0.5,26.6,15.757647678082192
1974,Hill,27.39106194,87.20438389,1064.0,4.587373140350877,32.31492171428571,21.340812230623477
1974,Hill,27.39470278,86.06123333,497.0,8.272873140350876,36.000421714285714,25.026312230623475
1974,Hill,27.61611667,85.56550278,1543.0,1.473873140350877,29.20142171428571,18.227312230623475
1974,Hill,27.63044722,86.23211389,1877.0,-4.0,25.3,13.887181284931506
1974,Hill,27.63333333,86.13333333,1755.0,0.0958731403508773,27.82342171428571,16.84931223062348
1974,Hill,27.6451338,85.620881,857.0,5.932873140350876,33.66042171428571,22.68631223062348
1974,Middle Mountain,27.50511778,86.586215,2383.0,-3.986126859649124,23.74142171428571,12.767312230623476
1974,Middle Mountain,27.94456111,85.59513611,2574.0,-5.227626859649122,22.499921714285712,11.525812230623476
1974,Siwalik,26.730538,86.934812,101.0,10.846873140350874,38.57442171428571,27.600312230623473
1974,Tarai,26.82044,87.15917,105.0,10.820873140350876,38.54842171428572,27.574312230623473
1975,High Mountain,27.68333,87.78333,3119.0,-17.3,23.8,6.847660463471006
1975,High Mountain,27.81667,86.71667,3450.0,-16.0,18.4,6.826167571775328
1975,High Mountain,27.81667,86.71667,3700.0,-15.2,16.2,3.661892007142857
1975,High Mountain,27.83333,86.76667,3857.0,-15.4,19.5,2.8153316580756687
1975,High Mountain,27.961111,86.808889,5200.0,-17.491419052631578,11.736101999999995,-1.777600654155938
1975,Hill,26.98321944,87.34595556,1192.0,4.741193999999999,31.67695025,20.430606597541626
1975,Hill,27.046316,87.292473,1720.0,1.3091939999999993,28.24495025,16.998606597541627
1975,Hill,27.12304,87.53619,1525.0,2.576694,29.51245025,18.26610659754163
1975,Hill,27.14367389,87.765595,1157.0,4.968693999999999,31.90445025,20.65810659754163
1975,Hill,27.21252194,86.79188583,1612.0,2.011194,28.94695025,17.70060659754163
1975,Hill,27.29209694,87.31696583,1277.0,4.188693999999999,31.12445025,19.878106597541628
1975,Hill,27.30812083,86.504225,1731.0,3.4,27.2,16.546033835394994
1975,Hill,27.35861111,87.67,1744.0,2.2,27.254657428571427,16.02072395231572
1975,Hill,27.39106194,87.20438389,1064.0,5.573193999999999,32.50895025,21.262606597541627
